System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(QFM-1.0) rhol rhos viscosity aH2O chisqr
57 4000.00 1232.00 100.098941 0.9981774783933111 0.992826 -1208177.319387 278.357626 37.306813 153.063403 -233.785141 3210.530332 -8.657 0.000 2.697590 0.681639 1.719 n/a n/a
58 4000.00 1229.00 100.099213 0.9996936180263588 0.998790 -1209351.048638 277.715526 37.133853 153.071480 -204.893524 3133.789038 -8.688 0.000 2.698072 0.682357 1.729 n/a n/a
57 4000.00 1232.00 100.147405 0.9996493171408397 0.998614 -1209588.329867 278.123654 37.187050 153.320197 -206.599983 3152.820041 -7.657 0.000 2.695863 0.681554 1.719 n/a n/a
58 4000.00 1229.00 100.214027 0.9995868026417291 0.998370 -1211007.195024 277.943305 37.238105 153.662082 -209.036141 3179.190854 -6.688 0.000 2.694448 0.682294 1.731 n/a n/a
58 4000.00 1229.00 100.065501 0.9997271110915843 0.998921 -1208861.480541 277.636062 37.103038 152.898036 -203.639181 3120.402299 -9.688 0.000 2.699138 0.682376 1.729 n/a n/a
56 4000.00 1235.00 100.065234 0.9982122755211902 0.992954 -1207229.650181 278.582227 37.285410 152.890779 -232.538032 3197.047338 -9.625 0.000 2.697977 0.680885 1.706 n/a n/a
57 4000.00 1232.00 100.147187 0.9981318788983683 0.992651 -1208874.622041 278.460478 37.350817 153.311601 -235.548658 3229.638805 -7.657 0.000 2.696062 0.681612 1.719 n/a n/a
58 4000.00 1229.00 100.099066 0.9981754876783616 0.992825 -1208638.334630 278.052523 37.297441 153.063282 -233.788646 3210.687240 -8.688 0.000 2.698270 0.682415 1.730 n/a n/a
59 4000.00 1226.00 100.099340 0.9996915701210832 0.998783 -1209812.118242 277.409801 37.124719 153.071340 -204.950816 3133.900754 -8.720 0.000 2.698753 0.683134 1.741 n/a n/a
59 4000.00 1226.00 100.214268 0.9995845434296909 0.998363 -1211471.646465 277.636535 37.228947 153.662534 -209.110209 3179.353586 -6.720 0.000 2.695132 0.683071 1.743 n/a n/a
59 4000.00 1226.00 100.065588 0.9997251433499158 0.998915 -1209321.448287 277.330615 37.093904 152.897686 -203.691157 3120.495879 -9.720 0.000 2.699818 0.683154 1.741 n/a n/a
57 4000.00 1232.00 100.065318 0.9982103807554779 0.992952 -1207689.555913 278.278006 37.276037 152.890417 -232.536081 3197.184376 -9.657 0.000 2.698656 0.681658 1.718 n/a n/a
58 4000.00 1229.00 100.147364 0.9981297887987227 0.992650 -1209337.117076 278.154952 37.341439 153.311749 -235.559450 3229.818790 -7.688 0.000 2.696743 0.682387 1.731 n/a n/a
59 4000.00 1226.00 100.099194 0.9981734795136998 0.992823 -1209099.378561 277.746813 37.288072 153.063206 -233.792339 3210.846706 -8.720 0.000 2.698950 0.683192 1.742 n/a n/a
59 4000.00 1226.00 100.147762 0.9996450393816482 0.998600 -1210513.416559 277.511964 37.168768 153.320442 -206.728910 3153.088653 -7.720 0.000 2.697226 0.683107 1.742 n/a n/a
60 4000.00 1223.00 100.214512 0.9995822653100389 0.998355 -1211936.152808 277.329152 37.219791 153.663012 -209.184577 3179.518606 -6.753 0.000 2.695815 0.683850 1.755 n/a n/a
60 4000.00 1223.00 100.065237 0.9942511388467531 0.994273 -1210010.506230 276.866029 37.076501 152.615704 -204.155928 3112.247278 -9.753 0.000 2.698827 2.709150 1.768 n/a n/a
58 4000.00 1229.00 100.065404 0.9982084692235816 0.992951 -1208149.480466 277.973180 37.266666 152.890090 -232.534292 3197.323487 -9.688 0.000 2.699335 0.682434 1.730 n/a n/a
59 4000.00 1226.00 100.147543 0.9981276815945319 0.992648 -1209799.652844 277.848818 37.332064 153.311945 -235.570442 3230.001638 -7.720 0.000 2.697424 0.683165 1.743 n/a n/a
60 4000.00 1223.00 100.147944 0.9996428732216870 0.998593 -1210976.021413 277.205203 37.159631 153.320596 -206.793772 3153.225771 -7.753 0.000 2.697908 0.683886 1.754 n/a n/a
61 4000.00 1220.00 100.214760 0.9995799685133713 0.998348 -1212400.714708 277.021154 37.210640 153.663520 -209.259241 3179.686008 -6.785 0.000 2.696499 0.684632 1.766 n/a n/a
61 4000.00 1220.00 100.214442 0.9980636996602361 0.992417 -1211685.488606 277.357848 37.373387 153.654766 -237.993296 3256.653376 -6.785 0.000 2.696696 0.684691 1.767 n/a n/a
59 4000.00 1226.00 100.065492 0.9982065408532059 0.992950 -1208609.424184 277.667747 37.257297 152.889804 -232.532666 3197.464896 -9.720 0.000 2.700015 0.683212 1.741 n/a n/a
61 4000.00 1224.00 100.065287 0.9952330563757676 0.995106 -1209816.368967 276.996424 37.081023 152.666267 -204.064835 3113.713489 -9.742 0.000 2.698903 2.628447 1.761 n/a n/a
60 4000.00 1223.00 100.147725 0.9981255556474067 0.992646 -1210262.229966 277.542073 37.322692 153.312198 -235.581662 3230.187686 -7.753 0.000 2.698105 0.683945 1.754 n/a n/a
62 4000.00 1217.00 100.215011 0.9995776524346781 0.998340 -1212865.332841 276.712537 37.201491 153.664061 -209.334212 3179.855930 -6.817 0.000 2.697183 0.685416 1.778 n/a n/a
62 4000.00 1217.00 100.214693 0.9980614242989633 0.992415 -1212150.076842 277.049248 37.364003 153.655504 -238.014533 3256.875618 -6.817 0.000 2.697380 0.685475 1.779 n/a n/a
61 4000.00 1220.00 100.098891 0.9934313850696113 0.988818 -1210216.683218 276.996103 37.262021 152.816877 -234.152398 3203.838956 -8.785 0.000 2.698886 1.577993 1.779 n/a n/a
62 4000.00 1221.00 100.099119 0.9959818359848386 0.995628 -1210733.518151 276.791268 37.103757 152.878385 -205.318227 3128.360623 -8.774 0.000 2.698776 2.479322 1.771 n/a n/a
60 4000.00 1223.00 100.065134 0.9926652809104362 0.988275 -1209301.254943 277.201243 37.239578 152.604490 -232.955312 3189.152986 -9.753 0.000 2.699002 1.680873 1.769 n/a n/a
63 4000.00 1214.00 100.215266 0.9995753169899876 0.998332 -1213330.007899 276.403300 37.192346 153.664639 -209.409489 3180.028533 -6.850 0.000 2.697868 0.686202 1.790 n/a n/a
63 4000.00 1214.00 100.214948 0.9980591295091119 0.992413 -1212614.722601 276.740026 37.354622 153.656349 -238.036029 3257.102954 -6.850 0.000 2.698064 0.686261 1.791 n/a n/a
63 4000.00 1226.00 100.065388 0.9972042626440139 0.996779 -1209427.435159 277.257381 37.090085 152.767849 -203.881755 3116.655223 -9.720 0.000 2.699053 2.341475 1.748 n/a n/a
61 4000.00 1224.00 100.065185 0.9936456362998445 0.989101 -1209107.198199 277.331583 37.244173 152.654930 -232.881089 3190.602096 -9.742 0.000 2.699078 1.566463 1.762 n/a n/a
62 4000.00 1217.00 100.147851 0.9966398174226195 0.991388 -1211247.405814 276.883646 37.301597 153.234630 -235.711082 3228.234979 -7.817 0.000 2.699038 1.047506 1.782 n/a n/a
64 4000.00 1227.00 100.065438 0.9981935814082862 0.997619 -1209232.636296 277.387945 37.094626 152.818867 -203.789762 3118.130775 -9.710 0.000 2.699127 2.046178 1.741 n/a n/a
64 4000.00 1211.00 100.215205 0.9980568150494730 0.992410 -1213079.426836 276.430180 37.345245 153.657330 -238.057784 3257.336216 -6.882 0.000 2.698748 0.687049 1.803 n/a n/a
63 4000.00 1222.00 100.099035 0.9953612285996418 0.990447 -1209830.211159 277.256590 37.271237 152.917054 -234.006769 3206.716643 -8.763 0.000 2.699016 1.304153 1.766 n/a n/a
63 4000.00 1218.00 100.147945 0.9975784034956902 0.992183 -1211055.298367 277.013639 37.306211 153.284045 -235.639908 3229.649102 -7.806 0.000 2.699084 0.831566 1.776 n/a n/a
65 4000.00 1228.00 100.065487 0.9991853973802579 0.998461 -1209037.614570 277.518567 37.099172 152.870039 -203.697466 3119.609469 -9.699 0.000 2.699201 1.427339 1.734 n/a n/a
64 4000.00 1219.00 100.148191 0.9996399563176178 0.998583 -1211592.892834 276.795233 37.147453 153.320837 -206.880673 3153.411706 -7.796 0.000 2.698818 0.684929 1.769 n/a n/a
64 4000.00 1223.00 100.099107 0.9963298089299663 0.991265 -1209636.646020 277.386915 37.275854 152.967374 -233.933496 3208.160345 -8.753 0.000 2.699080 1.128351 1.759 n/a n/a
65 4000.00 1224.00 100.099333 0.9988922318541315 0.998101 -1210152.581626 277.182407 37.117392 153.029731 -205.047752 3132.743587 -8.742 0.000 2.698969 1.573180 1.751 n/a n/a
64 4000.00 1219.00 100.147972 0.9981226923128925 0.992644 -1210879.064884 277.132123 37.310200 153.312642 -235.596967 3230.441370 -7.796 0.000 2.699014 0.684988 1.770 n/a n/a
65 4000.00 1218.00 100.148254 0.9996392219259765 0.998580 -1211747.122419 276.692570 37.144409 153.320905 -206.902474 3153.458772 -7.806 0.000 2.699045 0.685191 1.773 n/a n/a
65 4000.00 1208.00 100.216233 0.9830202962945438 0.979762 -1214175.480590 275.702450 37.267352 153.074440 -237.306906 3240.548038 -6.915 0.000 2.698059 2.256166 1.819 n/a n/a
65 4000.00 1224.00 100.099178 0.9973008485288229 0.992086 -1209442.859951 277.517296 37.280478 153.017848 -233.859916 3209.607286 -8.742 0.000 2.699144 0.915721 1.752 n/a n/a
67 4000.00 1228.00 100.065530 0.9997264570629835 0.998919 -1209014.800992 277.534314 37.099993 152.897918 -203.656483 3120.433352 -9.699 0.000 2.699364 0.682635 1.733 n/a n/a
65 4000.00 1218.00 100.148035 0.9981219713150520 0.992643 -1211033.285464 277.029465 37.307077 153.312775 -235.600855 3230.505911 -7.806 0.000 2.699242 0.685249 1.774 n/a n/a
65 4000.00 1208.00 100.216515 0.9852487966001550 0.986233 -1214861.020117 275.385367 37.108702 153.109417 -208.798231 3164.205738 -6.915 0.000 2.697925 2.893713 1.818 n/a n/a
66 4000.00 1217.00 100.148082 0.9982270157405984 0.997378 -1211958.428698 276.548777 37.139113 153.246376 -207.023953 3151.282982 -7.817 0.000 2.698862 1.823340 1.781 n/a n/a
68 4000.00 1227.00 100.065559 0.9997258011445663 0.998917 -1209168.123571 277.432498 37.096948 152.897801 -203.673808 3120.464545 -9.710 0.000 2.699591 0.682895 1.737 n/a n/a
66 4000.00 1225.00 100.099237 0.9981728062003576 0.992822 -1209253.066328 277.644774 37.284949 153.063192 -233.793612 3210.900478 -8.731 0.000 2.699177 0.683452 1.746 n/a n/a
67 4000.00 1224.00 100.099427 0.9996901950731814 0.998778 -1210119.514050 277.205645 37.118631 153.071256 -204.989141 3133.976093 -8.742 0.000 2.699207 0.683654 1.749 n/a n/a
67 4000.00 1217.10 100.148091 0.9983209145981005 0.997458 -1211939.220062 276.561779 37.139567 153.251327 -207.015155 3151.426090 -7.816 0.000 2.698867 1.781097 1.781 n/a n/a
66 4000.00 1209.00 100.215832 0.9890032235335695 0.984799 -1213769.673821 275.971810 37.297721 153.306414 -237.607475 3247.272726 -6.904 0.000 2.698387 1.943753 1.813 n/a n/a
66 4000.00 1209.00 100.216115 0.9912345186015025 0.991289 -1214455.015454 275.654869 37.139046 153.341742 -209.092113 3170.933412 -6.904 0.000 2.698254 2.715356 1.812 n/a n/a
67 4000.00 1224.00 100.099280 0.9981721309510990 0.992822 -1209406.757353 277.542667 37.281827 153.063184 -233.794905 3210.954578 -8.742 0.000 2.699404 0.683712 1.750 n/a n/a
68 4000.00 1217.20 100.148101 0.9984148379242426 0.997538 -1211920.009233 276.574782 37.140021 153.256279 -207.006354 3151.569229 -7.815 0.000 2.698871 1.736099 1.780 n/a n/a
66 4000.00 1229.00 100.065404 0.9982084692220206 0.992951 -1208149.480466 277.973180 37.266666 152.890090 -232.534292 3197.323487 -9.688 0.000 2.699335 0.682434 1.730 n/a n/a
68 4000.00 1223.00 100.099323 0.9981714537099855 0.992821 -1209560.451655 277.440492 37.278705 153.063182 -233.796220 3211.009019 -8.753 0.000 2.699630 0.683972 1.754 n/a n/a
69 4000.00 1222.00 100.099191 0.9969495150846227 0.996450 -1210540.093216 276.921592 37.108296 152.928684 -205.228365 3129.818539 -8.763 0.000 2.698841 2.317860 1.765 n/a n/a
68 4000.00 1217.20 100.147870 0.9968273389730462 0.991546 -1211209.001851 276.909641 37.302519 153.244501 -235.696871 3228.517539 -7.815 0.000 2.699047 1.007602 1.781 n/a n/a
70 4000.00 1225.00 100.065338 0.9962174260351654 0.995941 -1209622.012327 277.126874 37.085551 152.716982 -203.973445 3115.182799 -9.731 0.000 2.698978 2.514571 1.754 n/a n/a
69 4000.00 1217.30 100.148110 0.9985087857118914 0.997618 -1211900.796211 276.587785 37.140475 153.261233 -206.997551 3151.712398 -7.814 0.000 2.698876 1.688069 1.779 n/a n/a
67 4000.00 1228.00 100.065433 0.9982078283280831 0.992951 -1208302.792891 277.871437 37.263543 152.889990 -232.533732 3197.370355 -9.699 0.000 2.699562 0.682693 1.734 n/a n/a
67 4000.00 1210.00 100.215724 0.9972605015600451 0.996374 -1214046.909911 275.925723 37.169599 153.575649 -209.387492 3177.667269 -6.893 0.000 2.698574 2.036877 1.807 n/a n/a
67 4000.00 1210.00 100.215441 0.9950262948679826 0.989864 -1213361.770906 276.242519 37.328299 153.539986 -237.909607 3254.003844 -6.893 0.000 2.698706 1.317358 1.808 n/a n/a
71 4000.00 1225.10 100.065343 0.9963159984116861 0.996025 -1209602.564554 277.139922 37.086004 152.722062 -203.964289 3115.329901 -9.730 0.000 2.698986 2.500547 1.754 n/a n/a
69 4000.00 1222.00 100.099035 0.9953612286377344 0.990447 -1209830.211158 277.256590 37.271237 152.917054 -234.006768 3206.716643 -8.763 0.000 2.699016 1.304153 1.766 n/a n/a
70 4000.00 1217.40 100.148120 0.9986027579890637 0.997698 -1211881.580995 276.600789 37.140929 153.266188 -206.988744 3151.855598 -7.813 0.000 2.698881 1.636689 1.779 n/a n/a
68 4000.00 1227.00 100.065462 0.9982071855240093 0.992950 -1208456.107460 277.769626 37.260420 152.889895 -232.533190 3197.417488 -9.710 0.000 2.699788 0.682952 1.737 n/a n/a
72 4000.00 1225.20 100.065348 0.9964145955142545 0.996108 -1209583.114573 277.152971 37.086457 152.727143 -203.955131 3115.477034 -9.729 0.000 2.698993 2.485920 1.753 n/a n/a
71 4000.00 1222.20 100.099205 0.9971433440590709 0.996615 -1210501.381845 276.947663 37.109205 152.938762 -205.210357 3130.110491 -8.761 0.000 2.698854 2.276128 1.763 n/a n/a
68 4000.00 1211.00 100.215524 0.9995729619320026 0.998325 -1213794.740601 276.093439 37.183205 153.665262 -209.485078 3180.204025 -6.882 0.000 2.698553 0.686990 1.802 n/a n/a
69 4000.00 1226.00 100.065492 0.9982065408422918 0.992950 -1208609.424184 277.667747 37.257297 152.889804 -232.532666 3197.464896 -9.720 0.000 2.700015 0.683212 1.741 n/a n/a
73 4000.00 1225.30 100.065353 0.9965132172997025 0.996192 -1209563.662385 277.166020 37.086911 152.732226 -203.945969 3115.624198 -9.728 0.000 2.699001 2.470649 1.752 n/a n/a
72 4000.00 1217.60 100.148138 0.9987907760485605 0.997858 -1211843.143976 276.626798 37.141837 153.276102 -206.971122 3152.142090 -7.811 0.000 2.698890 1.522367 1.777 n/a n/a
72 4000.00 1222.30 100.099212 0.9972402953237794 0.996697 -1210482.022853 276.960700 37.109659 152.943803 -205.201349 3130.256512 -8.760 0.000 2.698860 2.253697 1.763 n/a n/a
71 4000.00 1222.20 100.099050 0.9955547486739226 0.990611 -1209791.515750 277.282650 37.272160 152.927106 -233.992139 3207.005124 -8.761 0.000 2.699029 1.271470 1.764 n/a n/a
70 4000.00 1225.00 100.065235 0.9946284397775731 0.989930 -1208912.922486 277.461979 37.248773 152.705525 -232.806559 3192.054454 -9.731 0.000 2.699153 1.433005 1.755 n/a n/a
73 4000.00 1222.40 100.099219 0.9973372711563266 0.996779 -1210462.661655 276.973737 37.110113 152.948845 -205.192338 3130.402564 -8.759 0.000 2.698867 2.230116 1.762 n/a n/a
69 4000.00 1210.00 100.215724 0.9972605015681179 0.996374 -1214046.909910 275.925723 37.169599 153.575649 -209.387492 3177.667269 -6.893 0.000 2.698574 2.036877 1.807 n/a n/a
71 4000.00 1225.10 100.065240 0.9947268553073828 0.990013 -1208893.482828 277.475021 37.249233 152.710593 -232.799089 3192.199869 -9.730 0.000 2.699161 1.418426 1.755 n/a n/a
73 4000.00 1217.70 100.147917 0.9972965706082091 0.991944 -1211112.953624 276.974636 37.304826 153.269204 -235.661292 3229.224517 -7.810 0.000 2.699070 0.900874 1.778 n/a n/a
75 4000.00 1225.50 100.065363 0.9967105350408964 0.996360 -1209524.751381 277.192120 37.087817 152.742396 -203.927637 3115.918621 -9.726 0.000 2.699016 2.437996 1.751 n/a n/a
70 4000.00 1210.10 100.215402 0.9956308389061096 0.990372 -1213320.863980 276.269664 37.331368 153.563433 -237.939907 3254.677336 -6.892 0.000 2.698737 1.218203 1.807 n/a n/a
74 4000.00 1222.50 100.099071 0.9958452123329208 0.990856 -1209733.456133 277.321745 37.273545 152.942194 -233.970171 3207.438089 -8.758 0.000 2.699048 1.220228 1.762 n/a n/a
76 4000.00 1225.60 100.065368 0.9968092310177147 0.996443 -1209505.292564 277.205171 37.088271 152.747484 -203.918466 3116.065879 -9.725 0.000 2.699023 2.420514 1.750 n/a n/a
70 4000.00 1210.10 100.215686 0.9978653432841218 0.996884 -1214005.982459 275.952884 37.172666 153.599128 -209.417113 3178.341023 -6.892 0.000 2.698605 1.846786 1.806 n/a n/a
73 4000.00 1225.30 100.065250 0.9949237603546155 0.990179 -1208854.596902 277.501108 37.250154 152.720734 -232.784141 3192.490797 -9.728 0.000 2.699176 1.388520 1.753 n/a n/a
76 4000.00 1222.70 100.099241 0.9976283458067030 0.997027 -1210404.564820 277.012852 37.111477 152.963982 -205.165287 3130.840906 -8.756 0.000 2.698886 2.151506 1.760 n/a n/a
77 4000.00 1225.70 100.065373 0.9969079517604841 0.996527 -1209485.831533 277.218223 37.088724 152.752573 -203.909293 3116.213168 -9.724 0.000 2.699031 2.402187 1.750 n/a n/a
71 4000.00 1210.20 100.215364 0.9962357928584018 0.990880 -1213279.935702 276.296824 37.334440 153.586895 -237.970223 3255.350898 -6.891 0.000 2.698768 1.107944 1.806 n/a n/a
76 4000.00 1218.00 100.147945 0.9975784034923951 0.992183 -1211055.298367 277.013639 37.306211 153.284045 -235.639908 3229.649102 -7.806 0.000 2.699084 0.831566 1.776 n/a n/a
74 4000.00 1225.40 100.065255 0.9950222499462461 0.990262 -1208835.150631 277.514153 37.250615 152.725807 -232.776661 3192.636309 -9.727 0.000 2.699183 1.373179 1.753 n/a n/a
76 4000.00 1222.70 100.099085 0.9960389773330439 0.991020 -1209694.738706 277.347812 37.274469 152.952261 -233.955510 3207.726894 -8.756 0.000 2.699061 1.184493 1.761 n/a n/a
77 4000.00 1218.10 100.148185 0.9992612507067027 0.998259 -1211747.012956 276.691830 37.144110 153.300914 -206.927015 3152.858856 -7.805 0.000 2.698913 1.144179 1.774 n/a n/a
78 4000.00 1225.80 100.065378 0.9970066972740275 0.996611 -1209466.368290 277.231275 37.089178 152.757663 -203.900116 3116.360488 -9.723 0.000 2.699038 2.382953 1.749 n/a n/a
71 4000.00 1210.20 100.215647 0.9984705959955558 0.997394 -1213965.033609 275.980058 37.175735 153.622623 -209.446750 3179.014846 -6.891 0.000 2.698637 1.582147 1.805 n/a n/a
77 4000.00 1222.80 100.099092 0.9961358966447176 0.991102 -1209675.376684 277.360845 37.274931 152.957297 -233.948175 3207.871345 -8.755 0.000 2.699068 1.166127 1.760 n/a n/a
78 4000.00 1222.90 100.099255 0.9978225185027310 0.997192 -1210365.822548 277.038931 37.112386 152.974080 -205.147238 3131.133288 -8.754 0.000 2.698899 2.091385 1.759 n/a n/a
75 4000.00 1225.50 100.065260 0.9951207641205408 0.990345 -1208815.702157 277.527198 37.251075 152.730881 -232.769179 3192.781854 -9.726 0.000 2.699191 1.357572 1.752 n/a n/a
79 4000.00 1225.90 100.065383 0.9971054675753859 0.996695 -1209446.902832 277.244327 37.089632 152.762755 -203.890937 3116.507840 -9.721 0.000 2.699046 2.362741 1.748 n/a n/a
78 4000.00 1222.90 100.099100 0.9962328405254838 0.991183 -1209656.012456 277.373880 37.275393 152.962335 -233.940837 3208.015829 -8.754 0.000 2.699074 1.147416 1.760 n/a n/a
78 4000.00 1218.20 100.147963 0.9977664147985329 0.992342 -1211016.850545 277.039644 37.307135 153.293947 -235.625637 3229.932324 -7.804 0.000 2.699093 0.782934 1.774 n/a n/a
76 4000.00 1225.60 100.065265 0.9952193030434748 0.990429 -1208796.251475 277.540243 37.251536 152.735957 -232.761694 3192.927432 -9.725 0.000 2.699198 1.341691 1.751 n/a n/a
79 4000.00 1223.00 100.099107 0.9963298089729297 0.991265 -1209636.646019 277.386915 37.275854 152.967374 -233.933496 3208.160345 -8.753 0.000 2.699080 1.128351 1.759 n/a n/a
77 4000.00 1225.70 100.065270 0.9953178666840774 0.990512 -1208776.798584 277.553289 37.251997 152.741034 -232.754206 3193.073042 -9.724 0.000 2.699206 1.325528 1.751 n/a n/a
81 4000.00 1226.10 100.065393 0.9973030826367110 0.996863 -1209407.965266 277.270435 37.090539 152.772943 -203.872568 3116.802637 -9.719 0.000 2.699061 2.319071 1.747 n/a n/a
80 4000.00 1223.10 100.099114 0.9964268020210065 0.991347 -1209617.277372 277.399951 37.276317 152.972414 -233.926152 3208.304893 -8.751 0.000 2.699087 1.108920 1.758 n/a n/a
78 4000.00 1225.80 100.065275 0.9954164550713643 0.990595 -1208757.343484 277.566336 37.252457 152.746113 -232.746714 3193.218684 -9.723 0.000 2.699213 1.309076 1.750 n/a n/a
80 4000.00 1218.40 100.147982 0.9979545244012641 0.992501 -1210978.393924 277.065651 37.308059 153.303854 -235.611353 3230.215678 -7.802 0.000 2.699102 0.732212 1.773 n/a n/a
81 4000.00 1223.20 100.099276 0.9981139622568971 0.997439 -1210307.692544 277.078054 37.113751 152.989240 -205.120141 3131.572090 -8.750 0.000 2.698918 1.986629 1.757 n/a n/a
81 4000.00 1218.50 100.148222 0.9996380732115427 0.998580 -1211670.068493 276.743866 37.145928 153.320791 -206.891677 3153.432822 -7.801 0.000 2.698931 0.687317 1.771 n/a n/a
81 4000.00 1223.20 100.099121 0.9965238196695776 0.991429 -1209597.906516 277.412987 37.276779 152.977456 -233.918805 3208.449474 -8.750 0.000 2.699093 1.089114 1.758 n/a n/a
73 4000.00 1210.40 100.215576 0.9995724885462411 0.998323 -1213887.694124 276.031392 37.181377 153.665392 -209.500234 3180.239493 -6.889 0.000 2.698690 0.687148 1.804 n/a n/a
79 4000.00 1225.90 100.065280 0.9955150681939677 0.990678 -1208737.886173 277.579383 37.252918 152.751194 -232.739220 3193.364359 -9.721 0.000 2.699221 1.292328 1.749 n/a n/a
81 4000.00 1218.50 100.147991 0.9980486160935117 0.992581 -1210959.162311 277.078655 37.308521 153.308811 -235.604207 3230.357405 -7.801 0.000 2.699107 0.706026 1.772 n/a n/a
83 4000.00 1226.30 100.065403 0.9975007970018971 0.997030 -1209369.018830 277.296544 37.091447 152.783138 -203.854188 3117.097559 -9.717 0.000 2.699075 2.270455 1.746 n/a n/a
82 4000.00 1223.30 100.099283 0.9982111594647541 0.997522 -1210288.311446 277.091096 37.114206 152.994296 -205.111103 3131.718419 -8.749 0.000 2.698924 1.947043 1.756 n/a n/a
74 4000.00 1210.50 100.215249 0.9980531209929944 0.992407 -1213157.022421 276.378386 37.343667 153.657380 -238.061266 3257.372024 -6.888 0.000 2.698862 0.688098 1.805 n/a n/a
82 4000.00 1223.30 100.099128 0.9966208619422611 0.991511 -1209578.533448 277.426023 37.277241 152.982500 -233.911454 3208.594087 -8.749 0.000 2.699099 1.068921 1.757 n/a n/a
82 4000.00 1218.60 100.148216 0.9996396627975691 0.998582 -1211654.584102 276.754176 37.146235 153.320864 -206.889390 3153.430504 -7.800 0.000 2.698909 0.685034 1.771 n/a n/a
80 4000.00 1226.00 100.065285 0.9956137060846039 0.990761 -1208718.426651 277.592431 37.253379 152.756276 -232.731723 3193.510067 -9.720 0.000 2.699228 1.275274 1.749 n/a n/a
82 4000.00 1218.60 100.147997 0.9981224041666357 0.992643 -1210940.752543 277.091068 37.308951 153.312694 -235.598519 3230.467129 -7.800 0.000 2.699105 0.685092 1.772 n/a n/a
84 4000.00 1226.40 100.065408 0.9975996914907170 0.997114 -1209349.542281 277.309599 37.091901 152.788238 -203.844994 3117.245067 -9.716 0.000 2.699083 2.244022 1.745 n/a n/a
83 4000.00 1223.40 100.099291 0.9983083813511975 0.997605 -1210268.928132 277.104139 37.114661 152.999353 -205.102062 3131.864779 -8.748 0.000 2.698931 1.904720 1.755 n/a n/a
83 4000.00 1223.40 100.099135 0.9967179288427634 0.991593 -1209559.158167 277.439061 37.277703 152.987545 -233.904101 3208.738733 -8.748 0.000 2.699106 1.048330 1.756 n/a n/a
83 4000.00 1218.50 100.148222 0.9996395893818661 0.998582 -1211670.007036 276.743910 37.145931 153.320871 -206.891569 3153.435209 -7.801 0.000 2.698932 0.685060 1.771 n/a n/a
74 4000.00 1210.30 100.215609 0.9990762604929350 0.997905 -1213924.063326 276.007246 37.178806 153.646134 -209.476401 3179.688740 -6.890 0.000 2.698668 1.188378 1.805 n/a n/a
85 4000.00 1226.50 100.065413 0.9976986108625772 0.997198 -1209330.063511 277.322656 37.092355 152.793339 -203.835796 3117.392606 -9.715 0.000 2.699090 2.216002 1.744 n/a n/a
83 4000.00 1218.50 100.148004 0.9981223320970050 0.992643 -1210956.174576 277.080803 37.308638 153.312707 -235.598908 3230.473580 -7.801 0.000 2.699128 0.685118 1.772 n/a n/a
81 4000.00 1226.10 100.065290 0.9957123688980949 0.990845 -1208698.964912 277.605479 37.253840 152.761360 -232.724221 3193.655806 -9.719 0.000 2.699236 1.257907 1.748 n/a n/a
84 4000.00 1223.50 100.099298 0.9984056279567898 0.997687 -1210249.542599 277.117182 37.115116 153.004412 -205.093018 3132.011170 -8.747 0.000 2.698937 1.859365 1.755 n/a n/a
75 4000.00 1210.60 100.215240 0.9980565049463108 0.992410 -1213141.391874 276.388820 37.343995 153.657473 -238.060705 3257.367821 -6.887 0.000 2.698839 0.687155 1.804 n/a n/a
84 4000.00 1218.40 100.148229 0.9996395159223476 0.998581 -1211685.430019 276.733643 37.145626 153.320878 -206.893750 3153.439917 -7.802 0.000 2.698954 0.685086 1.772 n/a n/a
75 4000.00 1215.30 100.215155 0.9995763314011024 0.998336 -1213128.641673 276.537379 37.196309 153.664383 -209.376831 3179.953398 -6.836 0.000 2.697571 0.685861 1.785 n/a n/a
84 4000.00 1218.40 100.148010 0.9981222599817121 0.992643 -1210971.596658 277.070536 37.308326 153.312720 -235.599297 3230.480036 -7.802 0.000 2.699151 0.685145 1.772 n/a n/a
86 4000.00 1226.60 100.065418 0.9977975551211871 0.997282 -1209310.582518 277.335712 37.092809 152.798441 -203.826595 3117.540177 -9.714 0.000 2.699098 2.186246 1.744 n/a n/a
85 4000.00 1223.60 100.099305 0.9985028992627846 0.997770 -1210230.154847 277.130226 37.115571 153.009473 -205.083971 3132.157591 -8.746 0.000 2.698943 1.810639 1.754 n/a n/a
82 4000.00 1226.20 100.065295 0.9958110562141365 0.990928 -1208679.500967 277.618528 37.254301 152.766445 -232.716718 3193.801581 -9.718 0.000 2.699243 1.240218 1.747 n/a n/a
85 4000.00 1223.60 100.099149 0.9969121366468929 0.991757 -1209520.400963 277.465137 37.278628 152.997640 -233.889385 3209.028121 -8.746 0.000 2.699119 1.005906 1.755 n/a n/a
85 4000.00 1218.30 100.148235 0.9996394424700661 0.998581 -1211700.853048 276.723376 37.145322 153.320884 -206.895930 3153.444627 -7.803 0.000 2.698977 0.685112 1.772 n/a n/a
