System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(QFM-1.0) rhol rhos viscosity aH2O chisqr
1 4000.00 1400.00 100.094875 0.9987128388564452 0.994677 -1183133.310941 291.741567 37.457898 152.684734 -218.410375 3010.052370 -7.055 0.000 2.683039 0.646176 1.208 n/a n/a
2 500.00 1397.00 100.098409 0.9961515892049478 0.929968 -1195167.096481 292.595652 40.586636 152.678093 -5333.488822 4444.968771 -7.312 0.000 2.641810 0.135528 1.256 n/a n/a
2 2000.00 1397.00 100.096836 0.9973009341493135 0.983311 -1190169.741265 292.075611 38.176169 152.690026 -411.072238 3165.170587 -7.213 0.000 2.659276 0.424041 1.238 n/a n/a
2 1000.00 1397.00 100.097869 0.9965780771487275 0.965063 -1193496.124507 292.403160 39.046184 152.685366 -1300.628638 3563.230539 -7.279 0.000 2.647292 0.251092 1.249 n/a n/a
3 2000.00 1394.00 100.096882 0.9972996423123544 0.983321 -1190628.461930 291.801221 38.166926 152.689542 -410.799706 3165.375910 -7.239 0.000 2.659890 0.424604 1.248 n/a n/a
3 500.00 1394.00 100.098455 0.9961512116492831 0.930058 -1195625.771608 292.321288 40.573602 152.677466 -5324.613479 4445.060049 -7.338 0.000 2.642404 0.135759 1.266 n/a n/a
3 1000.00 1394.00 100.097915 0.9965773399420208 0.965101 -1193954.826659 292.128780 39.035778 152.684784 -1298.813787 3563.465163 -7.305 0.000 2.647894 0.251484 1.259 n/a n/a
2 4000.00 1397.00 100.094921 0.9987114209486845 0.994675 -1183591.986157 291.467685 37.449027 152.684411 -218.424558 3010.148077 -7.081 0.000 2.683676 0.646847 1.218 n/a n/a
4 2000.00 1391.00 100.096930 0.9972983461498006 0.983331 -1191087.197676 291.526339 38.157684 152.689038 -410.527169 3165.580721 -7.265 0.000 2.660505 0.425169 1.258 n/a n/a
4 1000.00 1391.00 100.097963 0.9965766015195735 0.965139 -1194413.543686 291.853909 39.025372 152.684173 -1296.998338 3563.695870 -7.331 0.000 2.648495 0.251878 1.269 n/a n/a
4 500.00 1391.00 100.098502 0.9961508343450270 0.930147 -1196084.461533 292.046433 40.560567 152.676806 -5315.735253 4445.140201 -7.364 0.000 2.642999 0.135990 1.276 n/a n/a
5 2000.00 1388.00 100.096978 0.9972970456794704 0.983341 -1191545.948604 291.250965 38.148442 152.688512 -410.254623 3165.784857 -7.291 0.000 2.661120 0.425736 1.267 n/a n/a
3 4000.00 1394.00 100.094968 0.9987099931259289 0.994674 -1184050.676580 291.193313 37.440157 152.684085 -218.438834 3010.244675 -7.107 0.000 2.684314 0.647521 1.227 n/a n/a
5 500.00 1388.00 100.098550 0.9961504573287884 0.930237 -1196543.166314 291.771087 40.547531 152.676107 -5306.854067 4445.207846 -7.391 0.000 2.643594 0.136222 1.286 n/a n/a
5 1000.00 1388.00 100.098011 0.9965758619128976 0.965176 -1194872.275659 291.578546 39.014966 152.683528 -1295.182276 3563.922095 -7.358 0.000 2.649098 0.252273 1.278 n/a n/a
6 2000.00 1385.00 100.097028 0.9972957409248246 0.983351 -1192004.714803 290.975096 38.139201 152.687958 -409.982065 3165.988129 -7.318 0.000 2.661735 0.426304 1.277 n/a n/a
6 500.00 1385.00 100.098599 0.9961500806390379 0.930327 -1197001.885995 291.495246 40.534495 152.675363 -5297.969843 4445.261390 -7.417 0.000 2.644189 0.136455 1.295 n/a n/a
6 1000.00 1385.00 100.098060 0.9965751211891900 0.965214 -1195331.022629 291.302689 39.004560 152.682841 -1293.365572 3564.143182 -7.384 0.000 2.649700 0.252669 1.288 n/a n/a
7 2000.00 1382.00 100.097078 0.9972944319154791 0.983362 -1192463.496350 290.698732 38.129961 152.687370 -409.709490 3166.190318 -7.344 0.000 2.662350 0.426874 1.287 n/a n/a
4 4000.00 1391.00 100.095015 0.9987085553292572 0.994672 -1184509.382360 290.918450 37.431289 152.683756 -218.453203 3010.342166 -7.133 0.000 2.684952 0.648197 1.237 n/a n/a
7 500.00 1382.00 100.098650 0.9961497043218185 0.930417 -1197460.620598 291.218910 40.521458 152.674566 -5289.082485 4445.298983 -7.444 0.000 2.644785 0.136688 1.305 n/a n/a
8 2000.00 1379.00 100.097130 0.9972931186847351 0.983372 -1192922.293306 290.421869 38.120722 152.686743 -409.436895 3166.391168 -7.371 0.000 2.662966 0.427446 1.297 n/a n/a
7 1000.00 1382.00 100.098111 0.9965743793045716 0.965252 -1195789.784632 291.026337 38.994154 152.682105 -1291.548236 3564.358390 -7.411 0.000 2.650302 0.253066 1.298 n/a n/a
8 500.00 1379.00 100.098702 0.9961493284259522 0.930507 -1197919.370120 290.942077 40.508421 152.673705 -5280.191895 4445.318460 -7.471 0.000 2.645380 0.136923 1.315 n/a n/a
5 4000.00 1388.00 100.095065 0.9987071075242775 0.994671 -1184968.103651 290.643095 37.422423 152.683424 -218.467665 3010.440551 -7.159 0.000 2.685590 0.648874 1.247 n/a n/a
9 2000.00 1376.00 100.097184 0.9972918012759573 0.983382 -1193381.105712 290.144508 38.111483 152.686069 -409.164275 3166.590377 -7.398 0.000 2.663582 0.428019 1.307 n/a n/a
8 1000.00 1379.00 100.098163 0.9965736363956047 0.965290 -1196248.561679 290.749487 38.983748 152.681312 -1289.730216 3564.566820 -7.437 0.000 2.650905 0.253465 1.308 n/a n/a
9 500.00 1376.00 100.098755 0.9961489530019485 0.930597 -1198378.134526 290.664745 40.495383 152.672769 -5271.297965 4445.317272 -7.498 0.000 2.645976 0.137158 1.325 n/a n/a
9 1000.00 1376.00 100.098216 0.9965728924888828 0.965328 -1196707.353751 290.472138 38.973342 152.680448 -1287.911499 3564.767433 -7.464 0.000 2.651508 0.253866 1.318 n/a n/a
10 2000.00 1373.00 100.097238 0.9972904797411373 0.983392 -1193839.933582 289.866644 38.102245 152.685336 -408.891625 3166.787583 -7.424 0.000 2.664198 0.428595 1.317 n/a n/a
6 4000.00 1385.00 100.095115 0.9987056496871642 0.994669 -1185426.840603 290.367244 37.413557 152.683085 -218.482219 3010.539832 -7.185 0.000 2.686228 0.649553 1.256 n/a n/a
10 500.00 1373.00 100.098809 0.9961485781283733 0.930687 -1198836.913741 290.386913 40.482345 152.671740 -5262.400549 4445.292385 -7.525 0.000 2.646572 0.137395 1.335 n/a n/a
10 1000.00 1373.00 100.098270 0.9965721476488878 0.965366 -1197166.160794 290.194288 38.962936 152.679501 -1286.092058 3564.958992 -7.491 0.000 2.652112 0.254267 1.328 n/a n/a
11 2000.00 1370.00 100.097293 0.9972891541413683 0.983402 -1194298.776902 289.588279 38.093008 152.684533 -408.618937 3166.982356 -7.451 0.000 2.664815 0.429172 1.326 n/a n/a
11 500.00 1370.00 100.098864 0.9961482038622358 0.930777 -1199295.707640 290.108578 40.469306 152.670600 -5253.499522 4445.240178 -7.552 0.000 2.647168 0.137632 1.345 n/a n/a
11 1000.00 1370.00 100.098325 0.9965714019512970 0.965404 -1197624.982708 289.915936 38.952530 152.678452 -1284.271862 3565.140015 -7.518 0.000 2.652715 0.254670 1.338 n/a n/a
7 4000.00 1382.00 100.095166 0.9987041817634132 0.994667 -1185885.593365 290.090898 37.404693 152.682740 -218.496866 3010.640011 -7.211 0.000 2.686867 0.650235 1.266 n/a n/a
12 2000.00 1367.00 100.097350 0.9972878245525931 0.983412 -1194757.635612 289.309408 38.083771 152.683643 -408.346206 3167.174173 -7.478 0.000 2.665431 0.429751 1.336 n/a n/a
12 500.00 1367.00 100.098921 0.9961478302897053 0.930868 -1199754.516033 289.829740 40.456267 152.669324 -5244.594715 4445.156260 -7.579 0.000 2.647765 0.137870 1.355 n/a n/a
12 1000.00 1367.00 100.098382 0.9965706554818421 0.965442 -1198083.819331 289.637080 38.942124 152.677277 -1282.450878 3565.308708 -7.545 0.000 2.653319 0.255075 1.348 n/a n/a
13 2000.00 1364.00 100.097408 0.9972864910652859 0.983423 -1195216.509600 289.030031 38.074535 152.682643 -408.073424 3167.362393 -7.505 0.000 2.666048 0.430332 1.346 n/a n/a
13 1000.00 1364.00 100.098440 0.9965699083426713 0.965480 -1198542.670428 289.357718 38.931718 152.675947 -1280.629065 3565.462875 -7.572 0.000 2.653923 0.255481 1.358 n/a n/a
8 4000.00 1379.00 100.095218 0.9987027037410006 0.994665 -1186344.362080 289.814052 37.395831 152.682386 -218.511605 3010.741091 -7.238 0.000 2.687506 0.650918 1.276 n/a n/a
13 500.00 1364.00 100.098979 0.9961474575060072 0.930958 -1200213.338645 289.550396 40.443226 152.667878 -5235.685938 4445.035260 -7.606 0.000 2.648361 0.138108 1.365 n/a n/a
14 2000.00 1361.00 100.097468 0.9972851537899763 0.983433 -1195675.398682 288.750146 38.065300 152.681507 -407.800580 3167.546222 -7.532 0.000 2.666665 0.430915 1.357 n/a n/a
15 2000.00 1358.00 100.097528 0.9972838128612125 0.983443 -1196134.302578 288.469752 38.056065 152.680197 -407.527664 3167.724664 -7.560 0.000 2.667282 0.431499 1.367 n/a n/a
14 500.00 1361.00 100.099038 0.9961470856215627 0.931049 -1200672.175093 289.270545 40.430186 152.666219 -5226.772973 4444.870526 -7.633 0.000 2.648958 0.138348 1.375 n/a n/a
14 1000.00 1361.00 100.098499 0.9965691606529266 0.965518 -1199001.535657 289.077849 38.921312 152.674421 -1278.806378 3565.599798 -7.600 0.000 2.654527 0.255888 1.368 n/a n/a
9 4000.00 1376.00 100.095272 0.9987012155909403 0.994664 -1186803.146891 289.536707 37.386969 152.682021 -218.526435 3010.843074 -7.264 0.000 2.688145 0.651603 1.286 n/a n/a
16 2000.00 1355.00 100.097590 0.9972824684443702 0.983453 -1196593.220878 288.188846 38.046831 152.678659 -407.254664 3167.896446 -7.587 0.000 2.667900 0.432086 1.377 n/a n/a
15 500.00 1358.00 100.099099 0.9961467147659093 0.931140 -1201131.024843 288.990186 40.417144 152.664290 -5217.855563 4444.653702 -7.661 0.000 2.649555 0.138588 1.385 n/a n/a
15 1000.00 1358.00 100.098560 0.9965684125545669 0.965556 -1199460.414544 288.797471 38.910906 152.672647 -1276.982766 3565.716062 -7.627 0.000 2.655131 0.256296 1.378 n/a n/a
17 2000.00 1352.00 100.097653 0.9972811207432704 0.983464 -1197052.152988 287.907428 38.037598 152.676823 -406.981562 3168.059909 -7.614 0.000 2.668518 0.432674 1.387 n/a n/a
10 4000.00 1373.00 100.095327 0.9986997173100944 0.994662 -1187261.947932 289.258859 37.378109 152.681641 -218.541355 3010.945964 -7.291 0.000 2.688784 0.652290 1.296 n/a n/a
16 500.00 1355.00 100.099160 0.9961463450935661 0.931231 -1201589.887161 288.709317 40.404103 152.662011 -5208.933406 4444.374119 -7.688 0.000 2.650153 0.138830 1.395 n/a n/a
18 2000.00 1349.00 100.097717 0.9972797700155326 0.983474 -1197511.098054 287.625496 38.028365 152.674581 -406.708342 3168.212853 -7.642 0.000 2.669136 0.433264 1.397 n/a n/a
17 500.00 1352.00 100.099223 0.9961459767903490 0.931321 -1202048.761032 288.427938 40.391060 152.659271 -5200.006135 4444.017898 -7.716 0.000 2.650750 0.139072 1.406 n/a n/a
16 1000.00 1355.00 100.098621 0.9965676641117148 0.965595 -1199919.306430 288.516583 38.900500 152.670551 -1275.158199 3565.807325 -7.655 0.000 2.655736 0.256706 1.388 n/a n/a
11 4000.00 1370.00 100.095383 0.9986982088909840 0.994660 -1187720.765328 288.980508 37.369251 152.681243 -218.556365 3011.049762 -7.317 0.000 2.689424 0.652979 1.306 n/a n/a
17 1000.00 1352.00 100.098684 0.9965669158527514 0.965633 -1200378.210389 288.235184 38.890094 152.668030 -1273.332503 3565.867859 -7.682 0.000 2.656340 0.257118 1.398 n/a n/a
18 500.00 1349.00 100.099287 0.9961456100835273 0.931413 -1202507.645040 288.146047 40.378017 152.655908 -5191.073305 4443.566597 -7.744 0.000 2.651348 0.139315 1.416 n/a n/a
19 2000.00 1346.00 100.097783 0.9972784165890229 0.983484 -1197970.054839 287.343050 38.019133 152.671778 -406.434977 3168.352277 -7.670 0.000 2.669754 0.433856 1.407 n/a n/a
12 4000.00 1367.00 100.095440 0.9986966903271028 0.994658 -1188179.599196 288.701652 37.360394 152.680822 -218.571463 3011.154472 -7.344 0.000 2.690064 0.653670 1.316 n/a n/a
19 500.00 1346.00 100.099353 0.9961452452569958 0.931504 -1202966.537181 287.863643 40.364974 152.651682 -5182.134360 4442.995066 -7.772 0.000 2.651946 0.139559 1.426 n/a n/a
18 1000.00 1349.00 100.098749 0.9965661677125285 0.965671 -1200837.125140 287.953273 38.879688 152.664937 -1271.505688 3565.890185 -7.710 0.000 2.656945 0.257531 1.408 n/a n/a
20 500.00 1343.00 100.099420 0.9961448826713668 0.931595 -1203425.434552 287.580728 40.351929 152.646220 -5173.188595 4442.267951 -7.800 0.000 2.652544 0.139803 1.436 n/a n/a
