System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
140 28610.17 1454.22 100.000000 0.0000000000000000 0.018551 -1192408.419015 259.670838 30.778125 126.711457 -21.317065 1498.140196 -4.793 -4.793 0.000000 3.249061 0.000 n/a n/a
141 28610.17 1456.23 100.000000 0.0000000000000000 0.018549 -1192144.792072 259.823367 30.781828 126.727291 -21.318469 1499.124392 -4.783 -4.783 0.000000 3.248670 0.000 n/a n/a
142 28203.39 1456.23 100.000000 0.0000000000000000 0.018542 -1193267.225841 259.898512 30.793922 126.765488 -21.355699 1499.435795 -4.813 -4.813 0.000000 3.247394 0.000 n/a n/a
143 28203.39 1455.23 100.000000 0.0000000000000000 0.018543 -1193398.369999 259.822657 30.792070 126.757594 -21.354982 1498.946073 -4.818 -4.818 0.000000 3.247589 0.000 n/a n/a
144 28203.39 1454.23 100.000000 0.0000000000000000 0.018544 -1193529.484947 259.746775 30.790220 126.749691 -21.354265 1498.456400 -4.822 -4.822 0.000000 3.247784 0.000 n/a n/a
145 28203.39 1453.23 100.000000 0.0000000000000000 0.018545 -1193660.570925 259.670866 30.788373 126.741782 -21.353550 1497.966774 -4.827 -4.827 0.000000 3.247979 0.000 n/a n/a
146 28203.39 1455.24 100.000000 0.0000000000000000 0.018543 -1193397.142517 259.823367 30.792088 126.757667 -21.354988 1498.950657 -4.818 -4.818 0.000000 3.247588 0.000 n/a n/a
147 27796.61 1455.24 100.000000 0.0000000000000000 0.018535 -1194519.433109 259.898881 30.804310 126.796000 -21.392566 1499.272446 -4.848 -4.848 0.000000 3.246299 0.000 n/a n/a
148 27796.61 1454.24 100.000000 0.0000000000000000 0.018537 -1194650.694443 259.822915 30.802449 126.788067 -21.391829 1498.782070 -4.852 -4.852 0.000000 3.246495 0.000 n/a n/a
149 27796.61 1453.24 100.000000 0.0000000000000000 0.018538 -1194781.925267 259.746922 30.800590 126.780126 -21.391095 1498.291743 -4.857 -4.857 0.000000 3.246691 0.000 n/a n/a
150 27796.61 1452.24 100.000000 0.0000000000000000 0.018539 -1194913.125845 259.670903 30.798734 126.772178 -21.390361 1497.801466 -4.862 -4.862 0.000000 3.246887 0.000 n/a n/a
151 27796.61 1454.24 100.000000 0.0000000000000000 0.018537 -1194649.912591 259.823367 30.802460 126.788114 -21.391834 1498.784991 -4.852 -4.852 0.000000 3.246494 0.000 n/a n/a
152 27389.83 1454.24 100.000000 0.0000000000000000 0.018529 -1195772.031382 259.899270 30.814818 126.826589 -21.429775 1499.117653 -4.883 -4.883 0.000000 3.245192 0.000 n/a n/a
153 27389.83 1453.24 100.000000 0.0000000000000000 0.018530 -1195903.415186 259.823189 30.812947 126.818617 -21.429019 1498.626595 -4.888 -4.888 0.000000 3.245389 0.000 n/a n/a
154 27389.83 1452.24 100.000000 0.0000000000000000 0.018531 -1196034.767058 259.747082 30.811078 126.810637 -21.428265 1498.135588 -4.892 -4.892 0.000000 3.245586 0.000 n/a n/a
155 27389.83 1451.24 100.000000 0.0000000000000000 0.018533 -1196166.087289 259.670950 30.809212 126.802650 -21.427513 1497.644633 -4.897 -4.897 0.000000 3.245782 0.000 n/a n/a
156 27389.83 1453.25 100.000000 0.0000000000000000 0.018530 -1195903.107000 259.823367 30.812951 126.818635 -21.429021 1498.627747 -4.888 -4.888 0.000000 3.245389 0.000 n/a n/a
157 26983.05 1453.25 100.000000 0.0000000000000000 0.018523 -1197025.022760 259.899680 30.825450 126.857260 -21.467343 1498.971803 -4.919 -4.919 0.000000 3.244073 0.000 n/a n/a
158 26983.05 1452.25 100.000000 0.0000000000000000 0.018524 -1197156.534842 259.823481 30.823569 126.849248 -21.466568 1498.480033 -4.924 -4.924 0.000000 3.244271 0.000 n/a n/a
159 26983.05 1451.25 100.000000 0.0000000000000000 0.018525 -1197288.013432 259.747257 30.821690 126.841229 -21.465793 1497.988317 -4.928 -4.928 0.000000 3.244468 0.000 n/a n/a
160 26983.05 1450.25 100.000000 0.0000000000000000 0.018526 -1197419.458852 259.671008 30.819813 126.833202 -21.465021 1497.496654 -4.933 -4.933 0.000000 3.244666 0.000 n/a n/a
161 26983.05 1452.24 100.000000 0.0000000000000000 0.018524 -1197156.730654 259.823367 30.823566 126.849236 -21.466566 1498.479301 -4.924 -4.924 0.000000 3.244271 0.000 n/a n/a
162 26576.27 1452.24 100.000000 0.0000000000000000 0.018516 -1198278.409223 259.900114 30.836212 126.888019 -21.505289 1498.835304 -4.955 -4.955 0.000000 3.242940 0.000 n/a n/a
163 26576.27 1451.24 100.000000 0.0000000000000000 0.018517 -1198410.055973 259.823792 30.834320 126.879967 -21.504492 1498.342791 -4.960 -4.960 0.000000 3.243139 0.000 n/a n/a
164 26576.27 1450.24 100.000000 0.0000000000000000 0.018519 -1198541.667514 259.747447 30.832430 126.871907 -21.503696 1497.850334 -4.965 -4.965 0.000000 3.243338 0.000 n/a n/a
165 26576.27 1449.24 100.000000 0.0000000000000000 0.018520 -1198673.244205 259.671077 30.830543 126.863840 -21.502903 1497.357933 -4.969 -4.969 0.000000 3.243537 0.000 n/a n/a
166 26576.27 1451.24 100.000000 0.0000000000000000 0.018517 -1198410.788682 259.823367 30.834309 126.879922 -21.504487 1498.340049 -4.960 -4.960 0.000000 3.243141 0.000 n/a n/a
167 26169.49 1451.24 100.000000 0.0000000000000000 0.018510 -1199532.192584 259.900573 30.847110 126.918870 -21.543629 1498.708588 -4.992 -4.992 0.000000 3.241795 0.000 n/a n/a
168 26169.49 1450.24 100.000000 0.0000000000000000 0.018511 -1199663.981054 259.824125 30.845206 126.910778 -21.542810 1498.215299 -4.997 -4.997 0.000000 3.241995 0.000 n/a n/a
169 26169.49 1449.24 100.000000 0.0000000000000000 0.018512 -1199795.732423 259.747654 30.843305 126.902677 -21.541992 1497.722069 -5.002 -5.002 0.000000 3.242195 0.000 n/a n/a
170 26169.49 1448.24 100.000000 0.0000000000000000 0.018513 -1199927.447086 259.671159 30.841406 126.894570 -21.541177 1497.228897 -5.006 -5.006 0.000000 3.242394 0.000 n/a n/a
171 26169.49 1450.23 100.000000 0.0000000000000000 0.018511 -1199665.286448 259.823367 30.845187 126.910697 -21.542802 1498.210413 -4.997 -4.997 0.000000 3.241997 0.000 n/a n/a
172 25762.71 1450.23 100.000000 0.0000000000000000 0.018503 -1200786.374443 259.901061 30.858151 126.949820 -21.582384 1498.592115 -5.029 -5.029 0.000000 3.240635 0.000 n/a n/a
173 25762.71 1449.23 100.000000 0.0000000000000000 0.018504 -1200918.312445 259.824481 30.856235 126.941686 -21.581542 1498.098015 -5.034 -5.034 0.000000 3.240836 0.000 n/a n/a
174 25762.71 1448.23 100.000000 0.0000000000000000 0.018505 -1201050.211249 259.747879 30.854321 126.933545 -21.580701 1497.603977 -5.039 -5.039 0.000000 3.241037 0.000 n/a n/a
175 25762.71 1447.23 100.000000 0.0000000000000000 0.018507 -1201182.071295 259.671255 30.852410 126.925396 -21.579863 1497.109999 -5.044 -5.044 0.000000 3.241238 0.000 n/a n/a
176 25762.71 1449.21 100.000000 0.0000000000000000 0.018504 -1200920.229567 259.823367 30.856207 126.941568 -21.581529 1498.090835 -5.034 -5.034 0.000000 3.240839 0.000 n/a n/a
177 25355.93 1449.21 100.000000 0.0000000000000000 0.018496 -1202040.956121 259.901578 30.869341 126.980875 -21.621575 1498.486373 -5.067 -5.067 0.000000 3.239460 0.000 n/a n/a
178 25355.93 1448.21 100.000000 0.0000000000000000 0.018498 -1202173.052339 259.824861 30.867412 126.972699 -21.620709 1497.991424 -5.072 -5.072 0.000000 3.239663 0.000 n/a n/a
179 25355.93 1447.21 100.000000 0.0000000000000000 0.018499 -1202305.107027 259.748124 30.865485 126.964516 -21.619844 1497.496539 -5.077 -5.077 0.000000 3.239865 0.000 n/a n/a
180 25355.93 1446.21 100.000000 0.0000000000000000 0.018500 -1202437.120679 259.671366 30.863562 126.956325 -21.618982 1497.001718 -5.082 -5.082 0.000000 3.240067 0.000 n/a n/a
181 25355.93 1448.20 100.000000 0.0000000000000000 0.018498 -1202175.623923 259.823367 30.867374 126.972540 -21.620692 1497.981788 -5.072 -5.072 0.000000 3.239667 0.000 n/a n/a
182 24949.15 1448.20 100.000000 0.0000000000000000 0.018490 -1203295.938580 259.902130 30.880689 127.012040 -21.661225 1498.391878 -5.106 -5.106 0.000000 3.238270 0.000 n/a n/a
183 24949.15 1447.20 100.000000 0.0000000000000000 0.018491 -1203428.202704 259.825270 30.878746 127.003822 -21.660333 1497.896040 -5.111 -5.111 0.000000 3.238474 0.000 n/a n/a
184 24949.15 1446.20 100.000000 0.0000000000000000 0.018492 -1203560.422698 259.748391 30.876805 126.995597 -21.659443 1497.400270 -5.115 -5.115 0.000000 3.238677 0.000 n/a n/a
185 24949.15 1445.20 100.000000 0.0000000000000000 0.018493 -1203692.599112 259.671493 30.874868 126.987364 -21.658556 1496.904566 -5.120 -5.120 0.000000 3.238880 0.000 n/a n/a
186 24949.15 1447.17 100.000000 0.0000000000000000 0.018491 -1203431.475692 259.823367 30.878698 127.003619 -21.660311 1497.883769 -5.111 -5.111 0.000000 3.238479 0.000 n/a n/a
187 24542.37 1447.17 100.000000 0.0000000000000000 0.018483 -1204551.322327 259.902719 30.892202 127.043324 -21.701357 1498.309180 -5.145 -5.145 0.000000 3.237063 0.000 n/a n/a
188 24542.37 1446.17 100.000000 0.0000000000000000 0.018484 -1204683.765215 259.825709 30.890244 127.035063 -21.700438 1497.812410 -5.150 -5.150 0.000000 3.237268 0.000 n/a n/a
189 24542.37 1445.17 100.000000 0.0000000000000000 0.018485 -1204816.161058 259.748682 30.888289 127.026794 -21.699522 1497.315711 -5.155 -5.155 0.000000 3.237473 0.000 n/a n/a
190 24542.37 1444.17 100.000000 0.0000000000000000 0.018486 -1204948.510475 259.671637 30.886337 127.018518 -21.698608 1496.819081 -5.159 -5.159 0.000000 3.237678 0.000 n/a n/a
191 24542.37 1446.14 100.000000 0.0000000000000000 0.018484 -1204687.791362 259.823367 30.890184 127.034812 -21.700411 1497.797307 -5.150 -5.150 0.000000 3.237274 0.000 n/a n/a
192 24135.59 1446.14 100.000000 0.0000000000000000 0.018476 -1205807.107282 259.903349 30.903889 127.074732 -21.741997 1498.238862 -5.185 -5.185 0.000000 3.235839 0.000 n/a n/a
193 24135.59 1445.14 100.000000 0.0000000000000000 0.018477 -1205939.741152 259.826182 30.901915 127.066427 -21.741051 1497.741114 -5.190 -5.190 0.000000 3.236045 0.000 n/a n/a
194 24135.59 1444.14 100.000000 0.0000000000000000 0.018478 -1206072.324700 259.749000 30.899944 127.058115 -21.740107 1497.243440 -5.194 -5.194 0.000000 3.236252 0.000 n/a n/a
195 24135.59 1443.14 100.000000 0.0000000000000000 0.018479 -1206204.858621 259.671801 30.897977 127.049795 -21.739165 1496.745840 -5.199 -5.199 0.000000 3.236458 0.000 n/a n/a
196 24135.59 1445.10 100.000000 0.0000000000000000 0.018477 -1205944.577757 259.823367 30.901843 127.066124 -21.741016 1497.722961 -5.190 -5.190 0.000000 3.236053 0.000 n/a n/a
197 23728.81 1445.10 100.000000 0.0010474933633407 0.001134 -1207003.912965 259.938608 30.919195 127.144255 -21.869126 1499.315239 -4.312 -4.312 2.987086 3.234518 0.179 n/a n/a
198 23728.81 1444.10 100.000000 0.0006100349641079 0.000661 -1207161.513105 259.846861 30.915774 127.119995 -21.832371 1498.342652 -4.347 -4.347 2.985029 3.234760 0.186 n/a n/a
199 23728.81 1443.10 100.000000 0.0001847695696715 0.000200 -1207318.419376 259.755463 30.912390 127.096237 -21.796457 1497.383822 -4.382 -4.382 2.982963 3.234999 0.194 n/a n/a
200 23728.81 1442.10 100.000000 0.0000000000000000 0.000200 -1207461.647331 259.671986 30.909797 127.081203 -21.780254 1496.685449 -5.240 -5.240 0.000000 3.235220 0.000 n/a n/a
201 23728.81 1443.85 100.000000 0.0005014177593956 0.000543 -1207201.234763 259.823728 30.914916 127.113944 -21.823216 1498.099032 -4.356 -4.356 2.984507 3.234821 0.188 n/a n/a
202 23322.03 1443.85 100.000000 0.0023518850949015 0.002547 -1208215.696060 259.965547 30.935249 127.221673 -22.018973 1500.642128 -4.283 -4.283 2.985036 3.233190 0.193 n/a n/a
203 23322.03 1442.85 100.000000 0.0018807099362130 0.002038 -1208375.096682 259.872684 30.931685 127.196005 -21.979411 1499.618857 -4.317 -4.317 2.983003 3.233441 0.201 n/a n/a
204 23322.03 1441.85 100.000000 0.0014228670247600 0.001543 -1208533.743091 259.780205 30.928161 127.170885 -21.940777 1498.610738 -4.351 -4.351 2.980960 3.233689 0.208 n/a n/a
205 23322.03 1440.85 100.000000 0.0009778878887001 0.001062 -1208691.661062 259.688098 30.924676 127.146294 -21.903038 1497.617306 -4.386 -4.386 2.978908 3.233934 0.216 n/a n/a
206 23322.03 1442.32 100.000000 0.0016351583469879 0.001773 -1208459.710012 259.823367 30.929802 127.182555 -21.958715 1499.079911 -4.335 -4.335 2.981916 3.233574 0.205 n/a n/a
207 22915.25 1442.32 100.000000 0.0036650027680823 0.003970 -1209465.176206 259.970922 30.951135 127.297387 -22.171450 1501.923008 -4.266 -4.266 2.982515 3.231889 0.210 n/a n/a
208 22915.25 1441.32 100.000000 0.0031595734386795 0.003425 -1209626.383761 259.876921 30.947419 127.270293 -22.128979 1500.847548 -4.298 -4.298 2.980508 3.232149 0.217 n/a n/a
209 22915.25 1440.32 100.000000 0.0026686230187157 0.002895 -1209786.776760 259.783341 30.943749 127.243793 -22.087526 1499.788668 -4.331 -4.331 2.978489 3.232406 0.225 n/a n/a
210 22915.25 1439.32 100.000000 0.0021916512203849 0.002380 -1209946.382695 259.690166 30.940122 127.217867 -22.047056 1498.745872 -4.365 -4.365 2.976459 3.232659 0.232 n/a n/a
211 22915.25 1440.75 100.000000 0.0028771371824191 0.003121 -1209718.184804 259.823367 30.945315 127.255070 -22.105156 1500.240146 -4.317 -4.317 2.979355 3.232296 0.221 n/a n/a
212 22508.47 1440.75 100.000000 0.0051097820331599 0.005537 -1210713.526852 259.977345 30.967768 127.377921 -22.337098 1503.418794 -4.251 -4.251 2.980013 3.230551 0.227 n/a n/a
213 22508.47 1439.75 100.000000 0.0045660257373474 0.004952 -1210876.744649 259.882085 30.963883 127.349238 -22.291361 1502.285557 -4.282 -4.282 2.978037 3.230821 0.234 n/a n/a
214 22508.47 1438.75 100.000000 0.0040380268103541 0.004383 -1211039.080752 259.787285 30.960048 127.321201 -22.246744 1501.170484 -4.314 -4.314 2.976046 3.231087 0.241 n/a n/a
215 22508.47 1437.75 100.000000 0.0035252496431017 0.003829 -1211200.564569 259.692927 30.956262 127.293789 -22.203209 1500.073046 -4.346 -4.346 2.974042 3.231349 0.249 n/a n/a
216 22508.47 1439.13 100.000000 0.0042374634924719 0.004598 -1210977.304153 259.823367 30.961504 127.331813 -22.263621 1501.593415 -4.302 -4.302 2.976807 3.230986 0.239 n/a n/a
217 22101.69 1439.13 100.000000 0.0066997358777496 0.007262 -1211961.234528 259.984554 30.985217 127.463729 -22.517339 1505.147965 -4.240 -4.240 2.977510 3.229173 0.244 n/a n/a
218 22101.69 1438.13 100.000000 0.0061130919077152 0.006631 -1212126.688776 259.887898 30.981141 127.433276 -22.467931 1503.950695 -4.269 -4.269 2.975569 3.229454 0.251 n/a n/a
219 22101.69 1437.13 100.000000 0.0055436321885188 0.006018 -1212291.186554 259.791744 30.977121 127.403528 -22.419758 1502.773351 -4.300 -4.300 2.973610 3.229730 0.259 n/a n/a
220 22101.69 1436.13 100.000000 0.0049907815320330 0.005422 -1212454.759425 259.696075 30.973155 127.374460 -22.372779 1501.615365 -4.330 -4.330 2.971636 3.230003 0.266 n/a n/a
221 22101.69 1437.46 100.000000 0.0057293764948186 0.006218 -1212237.096955 259.823367 30.978439 127.413252 -22.435495 1503.159057 -4.290 -4.290 2.974257 3.229640 0.256 n/a n/a
222 21694.92 1437.46 100.000000 0.0084523333515070 0.009164 -1213208.129933 259.992671 31.003575 127.555440 -22.713976 1507.135790 -4.232 -4.232 2.974991 3.227751 0.261 n/a n/a
223 21694.92 1436.46 100.000000 0.0078176154222374 0.008482 -1213376.076685 259.894462 30.999284 127.523012 -22.660433 1505.867397 -4.260 -4.260 2.973088 3.228044 0.269 n/a n/a
224 21694.92 1435.46 100.000000 0.0072016795495163 0.007820 -1213542.983406 259.796805 30.995055 127.491354 -22.608255 1504.620891 -4.289 -4.289 2.971167 3.228332 0.276 n/a n/a
225 21694.92 1434.46 100.000000 0.0066039056289946 0.007177 -1213708.884114 259.699680 30.990887 127.460439 -22.557396 1503.395663 -4.318 -4.318 2.969228 3.228617 0.284 n/a n/a
226 21694.92 1435.73 100.000000 0.0073677227199156 0.007999 -1213497.595180 259.823367 30.996202 127.499908 -22.622343 1504.958483 -4.281 -4.281 2.971692 3.228254 0.274 n/a n/a
227 21288.14 1435.73 100.000000 0.0103874078435303 0.011264 -1214454.012026 260.001836 31.022951 127.653766 -22.929077 1509.410640 -4.228 -4.228 2.972438 3.226279 0.279 n/a n/a
228 21288.14 1434.73 100.000000 0.0096987029228850 0.010526 -1214624.741887 259.901900 31.018416 127.619132 -22.870861 1508.063064 -4.255 -4.255 2.970580 3.226586 0.287 n/a n/a
229 21288.14 1433.73 100.000000 0.0090305765590808 0.009808 -1214794.337958 259.802568 31.013951 127.585339 -22.814159 1506.739569 -4.282 -4.282 2.968700 3.226888 0.294 n/a n/a
230 21288.14 1432.73 100.000000 0.0083823569077912 0.009111 -1214962.837089 259.703822 31.009554 127.552359 -22.758919 1505.439499 -4.310 -4.310 2.966800 3.227185 0.302 n/a n/a
231 21288.14 1433.94 100.000000 0.0091691341154085 0.009957 -1214758.834285 259.823367 31.014882 127.592363 -22.825937 1507.015388 -4.276 -4.276 2.969096 3.226825 0.292 n/a n/a
232 20881.36 1433.94 100.000000 0.0125274934075814 0.013588 -1215698.641243 260.012220 31.043469 127.759515 -23.165009 1512.004412 -4.229 -4.229 2.969834 3.224753 0.298 n/a n/a
233 20881.36 1432.94 100.000000 0.0117780389532914 0.012785 -1215872.485075 259.910354 31.038656 127.722408 -23.101501 1510.568466 -4.254 -4.254 2.968025 3.225075 0.305 n/a n/a
234 20881.36 1431.94 100.000000 0.0110511929465382 0.012005 -1216045.089398 259.809154 31.033922 127.686223 -23.039675 1509.159068 -4.280 -4.280 2.966192 3.225392 0.313 n/a n/a
235 20881.36 1430.94 100.000000 0.0103462229718066 0.011248 -1216216.494380 259.708599 31.029265 127.650931 -22.979476 1507.775507 -4.306 -4.306 2.964336 3.225704 0.320 n/a n/a
236 20881.36 1432.08 100.000000 0.0111522200807482 0.012114 -1216020.853676 259.823367 31.034584 127.691265 -23.048282 1509.355985 -4.276 -4.276 2.966451 3.225348 0.312 n/a n/a
237 20474.58 1432.08 100.000000 0.0148982151610324 0.016163 -1216941.730979 260.024021 31.065272 127.873598 -23.424494 1514.953037 -4.236 -4.236 2.967161 3.223166 0.317 n/a n/a
238 20474.58 1431.08 100.000000 0.0140802486971805 0.015287 -1217119.066870 259.919995 31.060142 127.833715 -23.354972 1513.418207 -4.259 -4.259 2.965405 3.223506 0.324 n/a n/a
239 20474.58 1430.08 100.000000 0.0132871978006089 0.014437 -1217295.043363 259.816706 31.055102 127.794847 -23.287328 1511.912718 -4.282 -4.282 2.963624 3.223840 0.332 n/a n/a
240 20474.58 1429.08 100.000000 0.0125182579373097 0.013612 -1217469.704574 259.714129 31.050149 127.756960 -23.221500 1510.435791 -4.307 -4.307 2.961817 3.224168 0.339 n/a n/a
241 20474.58 1430.14 100.000000 0.0133377732249308 0.014491 -1217283.697255 259.823367 31.055426 127.797332 -23.291649 1512.009256 -4.281 -4.281 2.963740 3.223818 0.331 n/a n/a
242 20067.80 1430.14 100.000000 0.0175287451271767 0.019020 -1218182.936805 260.037478 31.088526 127.997051 -23.710663 1518.297065 -4.248 -4.248 2.964397 3.221511 0.337 n/a n/a
243 20067.80 1429.14 100.000000 0.0166333183018134 0.018062 -1218364.198676 259.931028 31.083034 127.954044 -23.634287 1516.651267 -4.269 -4.269 2.962700 3.221870 0.344 n/a n/a
244 20067.80 1428.14 100.000000 0.0157654472873272 0.017133 -1218543.964287 259.825395 31.077643 127.912158 -23.560015 1515.037994 -4.291 -4.291 2.960975 3.222223 0.352 n/a n/a
245 20067.80 1427.14 100.000000 0.0149242402406870 0.016231 -1218722.282516 259.720551 31.072351 127.871354 -23.487778 1513.456383 -4.313 -4.313 2.959224 3.222570 0.359 n/a n/a
246 20067.80 1428.13 100.000000 0.0157489879642136 0.017115 -1218547.414029 259.823367 31.077540 127.911361 -23.558604 1515.007220 -4.291 -4.291 2.960942 3.222230 0.352 n/a n/a
247 19661.02 1428.13 100.000000 0.0204523374878242 0.022196 -1219421.842814 260.052876 31.113423 128.131049 -24.027129 1522.082375 -4.267 -4.267 2.961522 3.219779 0.358 n/a n/a
248 19661.02 1427.13 100.000000 0.0194690844609293 0.021145 -1219607.531111 259.943698 31.107514 128.084518 -23.942914 1520.311642 -4.286 -4.286 2.959889 3.220161 0.365 n/a n/a
249 19661.02 1426.13 100.000000 0.0185164324072716 0.020125 -1219791.565734 259.835428 31.101721 128.039226 -23.861067 1518.577100 -4.305 -4.305 2.958226 3.220535 0.372 n/a n/a
250 19661.02 1425.13 100.000000 0.0175933821010844 0.019136 -1219974.001385 259.728035 31.096040 127.995134 -23.781509 1516.877778 -4.326 -4.326 2.956534 3.220903 0.379 n/a n/a
251 19661.02 1426.01 100.000000 0.0184116899727620 0.020013 -1219812.058808 259.823367 31.101080 128.034233 -23.852052 1518.385212 -4.308 -4.308 2.958038 3.220577 0.373 n/a n/a
252 19254.24 1426.01 100.000000 0.0237069601699700 0.025732 -1220657.944278 260.070561 31.140187 128.276929 -24.378065 1526.361020 -4.292 -4.292 2.958515 3.217961 0.380 n/a n/a
253 19254.24 1425.01 100.000000 0.0226238073092093 0.024575 -1220848.639336 259.958299 31.133797 128.226407 -24.284850 1524.449112 -4.309 -4.309 2.956951 3.218368 0.387 n/a n/a
254 19254.24 1424.01 100.000000 0.0215747982565403 0.023453 -1221037.498156 259.847053 31.127540 128.177264 -24.194314 1522.577655 -4.327 -4.327 2.955354 3.218767 0.394 n/a n/a
255 19254.24 1423.01 100.000000 0.0205587998008018 0.022365 -1221224.582663 259.736786 31.121411 128.129455 -24.106367 1520.745544 -4.345 -4.345 2.953727 3.219158 0.401 n/a n/a
256 19254.24 1423.80 100.000000 0.0213545727616247 0.023217 -1221077.693001 259.823367 31.126217 128.166919 -24.175274 1522.182197 -4.330 -4.330 2.955009 3.218851 0.395 n/a n/a
257 18847.46 1423.80 100.000000 0.0273360429888872 0.029676 -1221890.625616 260.090948 31.169078 128.436214 -24.768308 1531.192245 -4.325 -4.325 2.955355 3.216044 0.403 n/a n/a
258 18847.46 1422.80 100.000000 0.0261388432321089 0.028397 -1222087.004436 259.975189 31.162130 128.381157 -24.664717 1529.120148 -4.340 -4.340 2.953864 3.216481 0.409 n/a n/a
259 18847.46 1421.80 100.000000 0.0249799481676885 0.027158 -1222281.333376 259.860571 31.155336 128.327643 -24.564176 1527.093512 -4.355 -4.355 2.952339 3.216908 0.416 n/a n/a
260 18847.46 1420.80 100.000000 0.0238580552680751 0.025957 -1222473.683419 259.747053 31.148689 128.275620 -24.466578 1525.111055 -4.371 -4.371 2.950780 3.217327 0.423 n/a n/a
261 18847.46 1421.47 100.000000 0.0246094350978959 0.026761 -1222344.385506 259.823367 31.153148 128.310486 -24.531973 1526.441076 -4.360 -4.360 2.951833 3.217046 0.419 n/a n/a
262 18440.68 1421.47 100.000000 0.0313893662632876 0.034080 -1223119.132445 260.114545 31.200400 128.610642 -25.203473 1536.643735 -4.367 -4.367 2.952022 3.214016 0.427 n/a n/a
263 18440.68 1420.47 100.000000 0.0300614369111657 0.032662 -1223321.989815 259.994804 31.192803 128.550412 -25.087866 1534.389021 -4.379 -4.379 2.950608 3.214487 0.433 n/a n/a
264 18440.68 1419.47 100.000000 0.0287767480290366 0.031289 -1223522.544907 259.876351 31.185383 128.491918 -24.975753 1532.185731 -4.391 -4.391 2.949158 3.214947 0.440 n/a n/a
265 18440.68 1418.47 100.000000 0.0275337807206653 0.029960 -1223720.880189 259.759140 31.178136 128.435100 -24.867007 1530.032349 -4.405 -4.405 2.947673 3.215397 0.447 n/a n/a
266 18440.68 1419.02 100.000000 0.0282114095182213 0.030685 -1223612.213721 259.823368 31.182096 128.466104 -24.926326 1531.209014 -4.398 -4.398 2.948493 3.215151 0.443 n/a n/a
267 18033.90 1419.02 100.000000 0.0326783830704981 0.035510 -1224376.932173 260.121862 31.266503 128.763969 -25.516162 1542.848868 -4.749 -4.749 2.943294 3.207700 0.478 n/a n/a
268 18033.90 1418.02 100.000000 0.0311989666364622 0.033928 -1224585.136607 259.998786 31.258943 128.699773 -25.387753 1540.481040 -4.769 -4.769 2.941740 3.208122 0.485 n/a n/a
269 18033.90 1417.02 100.000000 0.0297783259154721 0.032408 -1224790.587653 259.877266 31.251516 128.637707 -25.263926 1538.174522 -4.790 -4.790 2.940160 3.208543 0.493 n/a n/a
270 18033.90 1416.02 100.000000 0.0284137818220488 0.030947 -1224993.409412 259.757230 31.244217 128.577672 -25.144473 1535.926688 -4.811 -4.811 2.938556 3.208961 0.500 n/a n/a
271 18033.90 1416.57 100.000000 0.0291608792626983 0.031748 -1224881.673232 259.823368 31.248234 128.610595 -25.209939 1537.161459 -4.799 -4.799 2.939445 3.208730 0.496 n/a n/a
272 17627.12 1416.57 100.000000 0.0356221189797074 0.038735 -1225637.902326 260.129023 31.311784 128.927467 -25.908837 1548.410072 -4.924 -4.924 2.937008 3.204029 0.516 n/a n/a
273 17627.12 1415.57 100.000000 0.0340059751412302 0.037007 -1225851.495987 260.002578 31.303972 128.859014 -25.768163 1545.906892 -4.947 -4.947 2.935450 3.204437 0.524 n/a n/a
274 17627.12 1414.57 100.000000 0.0324519240709263 0.035343 -1226062.018386 259.877878 31.296367 128.792929 -25.632524 1543.474828 -4.971 -4.971 2.933860 3.204836 0.532 n/a n/a
275 17627.12 1413.57 100.000000 0.0309572242817529 0.033742 -1226269.604586 259.754844 31.288961 128.729109 -25.501697 1541.111022 -4.995 -4.995 2.932239 3.205227 0.539 n/a n/a
276 17627.12 1414.13 100.000000 0.0317849799805836 0.034629 -1226154.004521 259.823368 31.293074 128.764485 -25.574195 1542.423156 -4.981 -4.981 2.933148 3.205010 0.535 n/a n/a
277 17220.34 1414.13 100.000000 0.0405356258469326 0.044104 -1226879.814338 260.148177 31.339334 129.114385 -26.420127 1553.991159 -4.921 -4.921 2.932701 3.202790 0.544 n/a n/a
278 17220.34 1413.13 100.000000 0.0387532166225370 0.042198 -1227100.946634 260.017080 31.330851 129.039797 -26.263971 1551.275278 -4.942 -4.942 2.931200 3.203221 0.552 n/a n/a
279 17220.34 1412.13 100.000000 0.0370404638310198 0.040365 -1227318.656824 259.887935 31.322606 128.967856 -26.113540 1548.639363 -4.964 -4.964 2.929664 3.203641 0.559 n/a n/a
280 17220.34 1411.13 100.000000 0.0353942411924772 0.038601 -1227533.098237 259.760654 31.314588 128.898443 -25.968576 1546.080149 -4.987 -4.987 2.928095 3.204052 0.567 n/a n/a
281 17220.34 1411.63 100.000000 0.0362001822190736 0.039465 -1227427.454996 259.823368 31.318525 128.932459 -26.039594 1547.336308 -4.976 -4.976 2.928875 3.203850 0.563 n/a n/a
282 16813.56 1411.63 100.000000 0.0460089819812677 0.050086 -1228107.519156 260.176481 31.369494 129.319932 -26.991976 1560.312947 -4.921 -4.921 2.928298 3.201494 0.573 n/a n/a
